filenameΓtextΓdateΓlemmaΓclean_lem
"Γ4/01/2013ΓJuca Ferreira e Calil realizar rito interno de passagem em o Secretaria de Cultura Equipes de o ex-secretário municipal de Cultura , Calil , e de o atual , Juca Ferreira , reunir se com o gestor de o Secretaria de Cultura para marcar o transição de governo 4/01/2013Γjuca ferreira calil realizar rito interno passagem cultura equipes ex secretario municipal cultura calil atual juca ferreira reunir gestor cultura marcar transicao governo
C:\3\DOUTORADO\NATUREZAS\1\3. NOTÍCIAS INSTITUCIONAIS\prefeitura\cultura\2013-01-08-354-3529.txtΓ"








       Conpresp aprova primeiro registro de bem imaterial  Em dezembro do ano passado, em reunião ordinária, o Conpresp aprovou o registro como bem imaterial da Casa Godinho, empório de 'secos e molhados' mais antigo da cidade ainda em funcionamento    8/01/2013 
"Γ8/01/2013ΓConpresp aprovar primeiro registro de bem imaterial em dezembro de o ano passado , em reunião ordinário , o Conpresp aprovar o registro como bem imaterial de o Casa Godinho , empório de ' seco e molhado ' mais antigo de o cidade ainda em funcionamento 8/01 /2013Γconpresp aprovar primeiro registro bem imaterial dezembro ano passado ordinario conpresp aprovar registro bem imaterial casa godinho emporio seco molhado antigo ainda funcionamento
C:\3\DOUTORADO\NATUREZAS\1\3. NOTÍCIAS INSTITUCIONAIS\prefeitura\cultura\2013-01-08-354-3530.txtΓ"








   Secretário Juca Ferreira visita Casarão com a deputada Luiza Erundina  Visita foi acompanhada por representantes da população que pleiteiam a instalação de um equipamento cultural no local    8/01/2013 
"Γ8/01/2013Γsecretário Juca Ferreira visitar Casarão com o deputado Luiza Erundina visita ser acompanhar por representante de o população que pleitear o instalação de um equipamento cultural em o local 8/01/2013Γsecretario juca ferreira visitar casarao deputado luiza erundina visita ser acompanhar representante populacao pleitear instalacao equipamento cultural
C:\3\DOUTORADO\NATUREZAS\1\3. NOTÍCIAS INSTITUCIONAIS\prefeitura\cultura\2013-01-08-355-3532.txtΓ"








       Secretaria Municipal de Cultura celebra aniversário de 459 anos da cidade com o show '4 gerações cantam São Paulo'  Apresentações começam às 15h no Vale do Anhangabaú. Rita Lee representa os anos 70; Zélia Duncan, com o novo show ‘Tudo Esclarecido’, canta músicas de Itamar Assumpção, representando os anos 80; Arnaldo Antunes e banda, os anos 90 e Criolo e Emicida são a voz da geração dos anos 2000    8/01/2013 
"Γ8/01/2013ΓSecretaria Municipal de Cultura celebrar aniversário de 459 ano de o cidade com o show '4 geração cantar São Paulo ' apresentação começar a o 15h em o Vale de o Anhangabaú . Rita Lee representar o ano 70 ; Zélia Duncan , com o novo show ‘ Tudo Esclarecido ’ , cantar música de Itamar Assumpção , representar o ano 80 ; Arnaldo Antunes e banda , o ano 90 e Criolo e Emicida ser o voz de o geração de o ano 2000 8/01/2013Γmunicipal cultura celebrar aniversario ano show geracao cantar apresentacao comecar h vale anhangabau rita lee representar ano zelia duncan novo show ' tudo esclarecido ' cantar musica itamar assumpcao representar ano arnaldo antunes banda ano criolo emicida ser voz geracao ano
C:\3\DOUTORADO\NATUREZAS\1\3. NOTÍCIAS INSTITUCIONAIS\prefeitura\cultura\2013-01-09-354-3527.txtΓ"








       Juca Ferreira se reúne com representantes da moda  Secretário Municipal de Cultura realiza primeiro encontro com representantes da moda paulistana    9/01/2013 
"Γ9/01/2013ΓJuca Ferreira se reunir com representante de o moda Secretário Municipal de Cultura realizar primeiro encontro com representante de o moda paulistano 9/01/2013Γjuca ferreira reunir representante moda secretario municipal cultura realizar primeiro encontro representante moda paulistano
C:\3\DOUTORADO\NATUREZAS\1\3. NOTÍCIAS INSTITUCIONAIS\prefeitura\cultura\2013-01-09-354-3528.txtΓ"








       Secretário Juca Ferreira e equipe se reúnem com movimentos culturais da periferia  Encontro contou com cerca de 30 representantes de diversos movimentos     9/01/2013 
"Γ9/01/2013Γsecretário Juca Ferreira e equipe se reunir com movimento cultural de o periferia Encontro contar com cerca de 30 representante de diversos movimento 9/01/2013Γsecretario juca ferreira equipe reunir movimento cultural periferia encontro contar cerca representante diversos movimento
C:\3\DOUTORADO\NATUREZAS\1\3. NOTÍCIAS INSTITUCIONAIS\prefeitura\cultura\2013-01-09-355-3534.txtΓ"








   Secretário Juca Ferreira visita Teatro Municipal e se reúne com diretora administrativa  Visita às instalações do Teatro Municipal de São Paulo foi realizada ao lado da diretora administrativa, Beatriz Franco do Amaral e do representante dos artistas do corpo do Municipal, Luiz Cruz    9/01/2013 
"Γ9/01/2013Γsecretário Juca Ferreira visitar Teatro Municipal e se reunir com diretora administrativo visita a o instalação de o Teatro Municipal de São Paulo ser realizar a o lado de o diretora administrativo , Beatriz Franco de o Amaral e de o representante de o artista de o corpo de o Municipal , Luiz Cruz 9 /01/2013Γsecretario juca ferreira visitar teatro municipal reunir diretora administrativo visita instalacao teatro municipal ser realizar lado diretora administrativo beatriz franco amaral representante artista corpo municipal luiz cruz
C:\3\DOUTORADO\NATUREZAS\1\3. NOTÍCIAS INSTITUCIONAIS\prefeitura\cultura\2013-01-09-355-3535.txtΓ"








   Nota à Imprensa  Cine Belas Artes    9/01/2013 
"Γ9/01/2013Γnota a o Imprensa Cine Belas Artes 9/01/2013Γnota imprensa cine belas artes
C:\3\DOUTORADO\NATUREZAS\1\3. NOTÍCIAS INSTITUCIONAIS\prefeitura\cultura\2013-02-01-354-3526.txtΓ"








       #existediálogoemSP: Construção Colaborativa de Políticas Públicas  Encontro Aberto com o Secretário Municipal de Cultura de São Paulo e sua equipe, dia 5 de fevereiro, às 18h30, no Centro Cultural São Paulo    1/02/2013 
"Γ1/02/2013Γ#existediálogoemSP : Construção Colaborativa de Políticas Públicas Encontro abrir com o Secretário Municipal de Cultura de São Paulo e seu equipe , dia 5 de fevereiro , a o 18h30 , em o Centro Cultural São Paulo 1/02/2013Γexistedialogoemsp construcao colaborativa politicas publicas encontro abrir secretario municipal cultura equipe dia fevereiro centro cultural
C:\3\DOUTORADO\NATUREZAS\1\3. NOTÍCIAS INSTITUCIONAIS\prefeitura\cultura\2013-02-05-354-3524.txtΓ"








       Projeto De mão em mão distribui livros em parques da cidade  Ação ocorre neste sábado, 16 de fevereiro, nos Bosques da Leitura do Carmo, Ibirapuera, Luz e Santo Dias    5/02/2013 
"Γ5/02/2013Γprojeto de mão em mão distribuir livro em parque de o cidade Ação ocorrer em este sábado , 16 de fevereiro , em o Bosques de o Leitura de o Carmo , Ibirapuera , Luz e Santo Dias 5/02/2013Γprojeto mao mao distribuir livro parque acao ocorrer fevereiro bosques leitura carmo ibirapuera luz santo dias
C:\3\DOUTORADO\NATUREZAS\1\3. NOTÍCIAS INSTITUCIONAIS\prefeitura\cultura\2013-02-06-354-3525.txtΓ"








       No primeiro encontro do projeto “#existediálogoemSP”, secretário Juca Ferreira fala para cerca de 1.000 pessoas  Encontro ocorreu ontem à noite no Centro Cultural São Paulo com o objetivo de construir as políticas públicas da Secretaria Municipal de Cultura de forma colaborativa    6/02/2013 
"Γ6/02/2013Γem o primeiro encontro de o projeto “ #existediálogoemSP ” , secretário Juca Ferreira falar para cerca de 1.000 pessoa Encontro ocorrer ontem a o noite em o Centro Cultural São Paulo com o objetivo de construir o política público de o Secretaria Municipal de Cultura de forma colaborativo 6/02/2013Γ"primeiro encontro projeto "" existedialogoemsp "" secretario juca ferreira falar cerca pessoa encontro ocorrer ontem noite centro cultural objetivo construir politica publico municipal cultura forma colaborativo"
C:\3\DOUTORADO\NATUREZAS\1\3. NOTÍCIAS INSTITUCIONAIS\prefeitura\cultura\2013-02-07-354-3522.txtΓ"








   Secretaria Municipal de Cultura anuncia calendário da Feira de Troca de Livros e Gibis em 2013  Primeira edição acontece em março, no Parque Buenos Aires; Até novembro de 2013, outros sete parque da cidade também recebem o projeto que se inicia às 10h    7/02/2013 
"Γ7/02/2013ΓSecretaria Municipal de Cultura anunciar calendário de o Feira de Troca de Livros e Gibis em 2013 Primeira edição acontecer em março , em o Parque Buenos Aires ; até novembro de 2013 , outro sete parque de o cidade também receber o projeto que se iniciar a o 10h 7/02 /2013Γmunicipal cultura anunciar calendario troca livros gibis primeira edicao acontecer marco parque buenos aires ate novembro outro sete parque tambem receber projeto iniciar h
C:\3\DOUTORADO\NATUREZAS\1\3. NOTÍCIAS INSTITUCIONAIS\prefeitura\cultura\2013-02-09-354-3523.txtΓ"








       Theatro Municipal de SP anuncia novo corpo diretivo e sua temporada para 2013  Coletiva para a imprensa realizada hoje no Salão Nobre do Theatro Municipal de São Paulo divulgou a programação de 2013 e mudanças na direção de dois corpos artísticos:  Iracity Cardoso é a nova diretora do Balé da Cidade de São Paulo e Bruno Facio é o regente do Coral Paulistano    9/02/2013 
"Γ9/02/2013ΓTheatro Municipal de SP anunciar novo corpo diretivo e seu temporada para 2013 coletiva para o imprensa realizar hoje em o Salão Nobre de o Theatro Municipal de São Paulo divulgar o programação de 2013 e mudança em o direção de dois corpo artístico : Iracity Cardoso ser o novo diretora de o Balé de o Cidade de São Paulo e Bruno Facio ser o regente de o Coral Paulistano 9/02/2013Γtheatro municipal sp anunciar novo corpo diretivo temporada coletiva imprensa realizar hoje salao nobre theatro municipal divulgar programacao mudanca direcao dois corpo artistico iracity cardoso ser novo diretora bale bruno facio ser regente coral paulistano
C:\3\DOUTORADO\NATUREZAS\1\3. NOTÍCIAS INSTITUCIONAIS\prefeitura\cultura\2013-03-02-353-3514.txtΓ"








   Ato cultural comemora o ""Dia do Direito à Verdade"" no Centro Mariantônia  Encontro acontece no domingo, dia 24, e tem apoio das Secretarias Municipais de Direito Humanos e Cidadania e de Cultura, além do Centro Universitário Mariantônia    2/03/2013 
"Γ2/03/2013Γ"ato cultural comemorar o "" Dia de o Direito a o Verdade "" em o Centro Mariantônia Encontro acontecer em o domingo , dia 24 , e ter apoio de o Secretarias municipal de Direito Humanos e Cidadania e de Cultura , além de o Centro Universitário Mariantônia 2/03/2013"Γato cultural comemorar dia direito verdade centro mariantonia encontro acontecer dia ter apoio secretarias municipal direito humanos cidadania cultura alem centro universitario mariantonia
C:\3\DOUTORADO\NATUREZAS\1\3. NOTÍCIAS INSTITUCIONAIS\prefeitura\cultura\2013-03-03-353-3519.txtΓ"








       Secretaria Municipal de Cultura anuncia membros da comissão de curadoria colegiada da Virada Cultural 2013  Alexandre Youssef, Giselle Beiguelman, José Mauro Gnaspini, Marcus Preto, Maria Tendlau, Pena Schmidt, Sérgio Vaz e Tião Soares serão os curadores da edição 2013 do evento    3/03/2013 
"Γ3/03/2013ΓSecretaria Municipal de Cultura anunciar membro de o comissão de curadoria colegiado de o Virada Cultural 2013 Alexandre Youssef , Giselle Beiguelman , José Mauro Gnaspini , Marcus Preto , Maria Tendlau , pena Schmidt , Sérgio Vaz e Tião Soares ser o curador de o edição 2013 de o evento 3/03/2013Γmunicipal cultura anunciar membro comissao curadoria colegiado virada cultural alexandre youssef giselle beiguelman jose mauro gnaspini marcus preto maria tendlau pena schmidt sergio vaz tiao soares ser curador edicao evento
C:\3\DOUTORADO\NATUREZAS\1\3. NOTÍCIAS INSTITUCIONAIS\prefeitura\cultura\2013-03-04-353-3518.txtΓ"








       Secretaria Municipal de Cultura e Governo do Estado do Rio Grande do Sul assinam protocolo de intenções para cultura digital  Secretário Municipal de Cultura, Juca Ferreira, recebeu em seu gabinete  Secretário Geral de Governo do Rio Grande do Sul, Vinicius Gomes Wu e Jeférson Assumção, Secretário-adjunto da Cultura do Estado     4/03/2013 
"Γ4/03/2013ΓSecretaria Municipal de Cultura e Governo de o estado de o Rio Grande de o Sul assinar protocolo de intenção para cultura digital Secretário Municipal de Cultura , Juca Ferreira , receber em seu gabinete Secretário Geral de Governo de o Rio Grande de o Sul , Vinicius Gomes Wu e Jeférson Assumção , secretário-adjunto de o cultura de o estado 4/03/2013Γmunicipal cultura governo estado rio grande sul assinar protocolo intencao cultura digital secretario municipal cultura juca ferreira receber secretario geral governo rio grande sul vinicius gomes wu jeferson assumcao secretario adjunto cultura estado
C:\3\DOUTORADO\NATUREZAS\1\3. NOTÍCIAS INSTITUCIONAIS\prefeitura\cultura\2013-03-05-353-3513.txtΓ"








   Programa VAI divulga relação de selecionados para 2013  Foram recebidas 926 propostas, das quais foram selecionados 172 projetos de pessoa física e 5 de pessoa jurídica. Ao todos, serão investidos R$ 4,3 milhões     5/03/2013 
"Γ5/03/2013ΓPrograma ir divulgar relação de selecionar para 2013 ser receber 926 proposta , de o qual ser selecionar 172 projeto de pessoa físico e 5 de pessoa jurídico . a o todo , ser investir R$ 4,3 milhão 5/03/2013Γprograma ir divulgar relacao selecionar ser receber proposta ser selecionar projeto pessoa fisico pessoa juridico todo ser investir r milhao
C:\3\DOUTORADO\NATUREZAS\1\3. NOTÍCIAS INSTITUCIONAIS\prefeitura\cultura\2013-03-05-354-3521.txtΓ"








       Arquiteta Nádia Somekh é a nova diretora do Departamento do Patrimônio Histórico e Presidente do Conpresp  A missão da nova diretora e presidente é simplificar os procedimentos e dar maior agilidade à análise e aprovação dos processos que passam tanto pelo Departamento do Patrimônio Histórico quanto pelo CONPRESP    5/03/2013 
"Γ5/03/2013ΓArquiteta Nádia Somekh ser o novo diretora de o Departamento de o Patrimônio Histórico e Presidente de o Conpresp o missão de o novo diretora e presidente ser simplificar o procedimento e dar grande agilidade a o análise e aprovação de o processo que passar tanto por o Departamento de o Patrimônio Histórico quanto por o CONPRESP 5/03/2013Γarquiteta nadia somekh ser novo diretora departamento patrimonio historico presidente conpresp missao novo diretora presidente ser simplificar procedimento dar grande agilidade analise aprovacao processo passar tanto departamento patrimonio historico quanto conpresp
C:\3\DOUTORADO\NATUREZAS\1\3. NOTÍCIAS INSTITUCIONAIS\prefeitura\cultura\2013-03-07-353-3520.txtΓ"








       Secretarias Municipais de Desenvolvimento Urbano e Cultura iniciam diálogo sobre o Plano Diretor e Arco do Futuro  Encontro realizado no dia 6 de março, no auditório da Biblioteca Mário de Andrade, foi o primeiro organizado em parceria entre as Secretarias Municipais com o intuito de iniciar as discussões em torno do Plano Diretor e Arco do Futuro no âmbito cultural    7/03/2013 
"Γ7/03/2013ΓSecretarias municipal de Desenvolvimento Urbano e Cultura iniciar diálogo sobre o Plano diretor e Arco de o Futuro Encontro realizar em o dia 6 de março , em o auditório de o Biblioteca Mário de Andrade , ser o primeiro organizar em parceria entre o Secretarias municipal com o intuito de iniciar o discussão em torno de o Plano diretor e Arco de o Futuro em o âmbito cultural 7/03/2013Γsecretarias municipal desenvolvimento urbano cultura iniciar dialogo sobre plano diretor arco futuro encontro realizar dia marco auditorio biblioteca mario andrade ser primeiro organizar parceria secretarias municipal intuito iniciar discussao torno plano diretor arco futuro ambito cultural
C:\3\DOUTORADO\NATUREZAS\1\3. NOTÍCIAS INSTITUCIONAIS\prefeitura\cultura\2013-03-08-353-3517.txtΓ"








   Encontro #existediálogoemsp é adiado para abril  Encontro que estava agendado para amanhã no Centro Cultural São Paulo será realizado em abril, em data a ser anunciada    8/03/2013 
"Γ8/03/2013ΓEncontro #existediálogoemsp ser adiar para abril Encontro que estar agendar para amanhã em o Centro Cultural São Paulo ser realizar em abril , em data a ser anunciar 8/03/2013Γencontro existedialogoemsp ser adiar abril encontro estar agendar amanha centro cultural ser realizar abril data ser anunciar
C:\3\DOUTORADO\NATUREZAS\1\3. NOTÍCIAS INSTITUCIONAIS\prefeitura\cultura\2013-03-09-353-3515.txtΓ"








       Secretário Juca Ferreira recebe representantes de forró   Representantes de grupos de forró, empresários e artistas se reuniram com o secretário em um primeiro encontro para tratar do aumento de apoio da Secretaria para atividades relacionadas a este gênero musical    9/03/2013 
"Γ9/03/2013Γsecretário Juca Ferreira receber representante de forró representante de grupo de forró , empresário e artista se reunir com o secretário em um primeiro encontro para tratar de o aumento de apoio de o Secretaria para atividade relacionar a este gênero musical 9 /03/2013Γsecretario juca ferreira receber representante forro representante grupo forro empresario artista reunir secretario primeiro encontro tratar aumento apoio atividade relacionar genero musical
C:\3\DOUTORADO\NATUREZAS\1\3. NOTÍCIAS INSTITUCIONAIS\prefeitura\cultura\2013-03-09-353-3516.txtΓ"








   Semana do Hip Hop tem show de encerramento no Vale do Anhangabaú  Thaíde, GOG, Kamau, Sharylaine, Ellen Oléria, vencedora do programa The Voice Brasil se revezam no palco    9/03/2013 
"Γ9/03/2013Γsemana de o Hip Hop ter show de encerramento em o Vale de o Anhangabaú Thaíde , GOG , Kamau , Sharylaine , Ellen Oléria , vencedor de o programa The Voice Brasil se revezar em o palco 9/03/2013Γsemana hip hop ter show encerramento vale anhangabau thaide gog kamau sharylaine ellen oleria vencedor programa the voice brasil revezar palco
C:\3\DOUTORADO\NATUREZAS\1\3. NOTÍCIAS INSTITUCIONAIS\prefeitura\cultura\2013-04-01-352-3509.txtΓ"








   CCJ promove fórum para construção de gestão colaborativa  Encontro acontece dia 13 no próprio espaço a partir das 15h    1/04/2013 
"Γ1/04/2013ΓCCJ promover fórum para construção de gestão colaborativo Encontro acontecer dia 13 em o próprio espaço a partir de o 15h 1/04/2013Γccj promover forum construcao gestao colaborativo encontro acontecer dia proprio espaco partir h
C:\3\DOUTORADO\NATUREZAS\1\3. NOTÍCIAS INSTITUCIONAIS\prefeitura\cultura\2013-04-01-353-3512.txtΓ"








       Secretaria Municipal de Cultura promove segundo encontro #existedialogoemSP  No próximo dia 10 de abril, às 19h,o Centro Cultural São Paulo recebe mais um encontro do programa     1/04/2013 
"Γ1/04/2013ΓSecretaria Municipal de Cultura promover segundo encontro #existedialogoemSP em o próximo dia 10 de abril , a o 19h , o Centro Cultural São Paulo receber mais um encontro de o programa 1/04/2013Γmunicipal cultura promover segundo encontro existedialogoemsp proximo dia abril h centro cultural receber encontro programa
C:\3\DOUTORADO\NATUREZAS\1\3. NOTÍCIAS INSTITUCIONAIS\prefeitura\cultura\2013-04-02-352-3508.txtΓ"








       Segundo encontro do programa #existediálogoemSP aborda o hip-hop  No dia 10 de abril, novamente a Sala Adoniran Barbosa do Centro Cultural São Paulo reuniu o gabinete da Secretaria Municipal de Cultura e membros da sociedade civil para debater políticas públicas, desta vez, com o tema hip-hop    2/04/2013 
"Γ2/04/2013Γsegundo encontro de o programa #existediálogoemSP abordar o hip-hop em o dia 10 de abril , novamente o Sala Adoniran Barbosa de o Centro Cultural São Paulo reunir o gabinete de o Secretaria Municipal de Cultura e membro de o sociedade civil para debater política público , de este vez , com o tema hip-hop 2/04 /2013Γsegundo encontro programa existedialogoemsp abordar hip hop dia abril novamente sala adoniran barbosa centro cultural reunir municipal cultura membro sociedade civil debater politica publico vez tema hip hop
C:\3\DOUTORADO\NATUREZAS\1\3. NOTÍCIAS INSTITUCIONAIS\prefeitura\cultura\2013-04-02-353-3511.txtΓ"








        Dia do circo é celebrado com almoço no Theatro Municipal de São Paulo  Secretaria Municipal de Cultura e Cooperativa Paulista de Circo organizaram almoço comemorativo no restaurante do Theatro Municipal de São Paulo no dia 1º de abril    2/04/2013 
"Γ2/04/2013Γdia de o circo ser celebrar com almoço em o Theatro Municipal de São Paulo Secretaria Municipal de Cultura e Cooperativa Paulista de Circo organizar almoço comemorativo em o restaurante de o Theatro Municipal de São Paulo em o dia 1º de abril 2/04 /2013Γdia circo ser celebrar almoco theatro municipal municipal cultura cooperativa paulista circo organizar almoco comemorativo restaurante theatro municipal dia abril
C:\3\DOUTORADO\NATUREZAS\1\3. NOTÍCIAS INSTITUCIONAIS\prefeitura\cultura\2013-04-03-352-3506.txtΓ"








   Virada Cultural 2013 tem parceria inédita entre SESC-SP e Secretaria Municipal de Cultura  Pela primeira vez, a rede SESC-SP é correalizadora do palco Júlio Prestes    3/04/2013 
"Γ3/04/2013Γvirada Cultural 2013 ter parceria inédito entre SESC-SP e Secretaria Municipal de Cultura por o primeira vez , o rede SESC-SP ser correalizador de o palco Júlio Prestes 3/04/2013Γvirada cultural ter parceria inedito sesc sp municipal cultura primeira vez rede sesc sp ser correalizador palco julio prestes
C:\3\DOUTORADO\NATUREZAS\1\3. NOTÍCIAS INSTITUCIONAIS\prefeitura\cultura\2013-04-08-352-3507.txtΓ"








       Secretário Juca Ferreira comparece ao evento “Poesia no Ar” do Sarau da Cooperifa  Em um ato pela paz, o evento 'Poesia no Ar' encerrou o sarau desta quarta-feira soltando cerca de 300 balões brancos    8/04/2013 
"Γ8/04/2013Γsecretário Juca Ferreira comparecer a o evento “ Poesia em o Ar” de o Sarau de o Cooperifa em um ato por o paz , o evento ' Poesia em o Ar ' encerrar o sarau de este quarta-feira soltar cerca de 300 balão branco 8/04/2013Γ"secretario juca ferreira comparecer evento "" poesia ar"" sarau cooperifa ato paz evento poesia ar encerrar sarau soltar cerca balao branco"
C:\3\DOUTORADO\NATUREZAS\1\3. NOTÍCIAS INSTITUCIONAIS\prefeitura\cultura\2013-04-09-352-3503.txtΓ"








   Agenda do Secretário Juca Ferreira  Terça-feira, 30 de abril de 2013    9/04/2013 
"Γ9/04/2013Γagenda de o secretário Juca Ferreira terça-feira , 30 de abril de 2013 9/04 /2013Γsecretario juca ferreira terca abril
C:\3\DOUTORADO\NATUREZAS\1\3. NOTÍCIAS INSTITUCIONAIS\prefeitura\cultura\2013-04-09-352-3504.txtΓ"








   Nota de pesar  Registro da Morte de Paulo Vanzolini    9/04/2013 
"Γ9/04/2013Γnota de pesar registro de o morte de Paulo Vanzolini 9 /04/2013Γnota pesar registro morte vanzolini
C:\3\DOUTORADO\NATUREZAS\1\3. NOTÍCIAS INSTITUCIONAIS\prefeitura\cultura\2013-04-09-352-3505.txtΓ"








   Agenda do Secretário Juca Ferreira  Segunda-feira, 29 de abril de 2013    9/04/2013 
"Γ9/04/2013Γagenda de o secretário Juca Ferreira Segunda-feira , 29 de abril de 2013 9/04 /2013Γsecretario juca ferreira abril
C:\3\DOUTORADO\NATUREZAS\1\3. NOTÍCIAS INSTITUCIONAIS\prefeitura\cultura\2013-04-09-352-3510.txtΓ"








   Órgãos de patrimônio histórico divulgam comunicado conjunto sobre a proposta de mudança do nome do Viaduto do Chá  Iphan, Condephaat e Conpresp defendem a permanência do nome original do Viaduto do Chá, pois este integra o patrimônio cultural paulistano    9/04/2013 
"Γ9/04/2013Γórgão de patrimônio histórico divulgar comunicar conjunto sobre o proposta de mudança de o nome de o Viaduto de o Chá Iphan , Condephaat e Conpresp defender o permanência de o nome original de o Viaduto de o Chá , pois este integrar o patrimônio cultural paulistano 9 /04/2013Γorgao patrimonio historico divulgar comunicar conjunto sobre proposta mudanca nome viaduto cha iphan condephaat conpresp defender permanencia nome original viaduto cha pois integrar patrimonio cultural paulistano
C:\3\DOUTORADO\NATUREZAS\1\3. NOTÍCIAS INSTITUCIONAIS\prefeitura\cultura\2013-04-30-350-3486.txtΓ"








   Agenda do Secretário Juca Ferreira  Segunda-feira, 20 de maio de 2013    0/05/2013 
"Γ0/05/2013Γagenda de o secretário Juca Ferreira Segunda-feira , 20 de maio de 2013 0/05/2013Γsecretario juca ferreira maio
C:\3\DOUTORADO\NATUREZAS\1\3. NOTÍCIAS INSTITUCIONAIS\prefeitura\cultura\2013-04-30-350-3487.txtΓ"








       Terceiro encontro do programa #existediálogoemSP tem como tema o Teatro  Com o objetivo de criar um programa colaborativo para a construção de políticas públicas no âmbito cultural, a Secretaria Municipal de Cultura promove no próximo dia 27 de maio, no Centro Cultural São Paulo, um novo encontro, desta vez, com o tema Teatro    0/05/2013 
"Γ0/05/2013Γterceiro encontro de o programa #existediálogoemSP ter como tema o teatro com o objetivo de criar um programa colaborativo para o construção de política público em o âmbito cultural , o Secretaria Municipal de Cultura promover em o próximo dia 27 de maio , em o Centro Cultural São Paulo , um novo encontro , de este vez , com o tema Teatro 0/05/2013Γterceiro encontro programa existedialogoemsp ter tema teatro objetivo criar programa colaborativo construcao politica publico ambito cultural municipal cultura promover proximo dia maio centro cultural novo encontro vez tema teatro
C:\3\DOUTORADO\NATUREZAS\1\3. NOTÍCIAS INSTITUCIONAIS\prefeitura\cultura\2013-04-30-351-3493.txtΓ"








   Agenda do Secretário Juca Ferreira  Sexta-feira, 10 de maio de 2013    0/05/2013 
"Γ0/05/2013Γagenda de o secretário Juca Ferreira Sexta-feira , 10 de maio de 2013 0/05/2013Γsecretario juca ferreira maio
C:\3\DOUTORADO\NATUREZAS\1\3. NOTÍCIAS INSTITUCIONAIS\prefeitura\cultura\2013-05-01-350-3484.txtΓ"








   Agenda do Secretário Juca Ferreira  Quarta-feira, 22 de maio de 2013    1/05/2013 
